"","route","region","nyears","matssname"
"583",26,2,25,"bbs_rtrg_26_2"
"584",26,4,26,"bbs_rtrg_26_4"
"585",26,7,28,"bbs_rtrg_26_7"
"586",26,34,27,"bbs_rtrg_26_34"
"587",26,35,28,"bbs_rtrg_26_35"
"588",26,38,31,"bbs_rtrg_26_38"
"589",26,39,25,"bbs_rtrg_26_39"
"590",26,42,27,"bbs_rtrg_26_42"
"591",26,44,30,"bbs_rtrg_26_44"
"592",26,53,31,"bbs_rtrg_26_53"
"593",26,64,27,"bbs_rtrg_26_64"
"594",26,67,25,"bbs_rtrg_26_67"
"595",26,68,31,"bbs_rtrg_26_68"
"596",26,69,31,"bbs_rtrg_26_69"
"597",26,82,28,"bbs_rtrg_26_82"
"598",26,83,26,"bbs_rtrg_26_83"
"599",26,88,26,"bbs_rtrg_26_88"
"600",26,90,30,"bbs_rtrg_26_90"
"601",26,91,30,"bbs_rtrg_26_91"
"602",26,92,26,"bbs_rtrg_26_92"
"603",27,2,28,"bbs_rtrg_27_2"
"604",27,4,25,"bbs_rtrg_27_4"
"605",27,7,28,"bbs_rtrg_27_7"
"606",27,25,31,"bbs_rtrg_27_25"
"607",27,27,29,"bbs_rtrg_27_27"
"608",27,33,31,"bbs_rtrg_27_33"
"609",27,38,29,"bbs_rtrg_27_38"
"610",27,46,26,"bbs_rtrg_27_46"
"611",27,52,28,"bbs_rtrg_27_52"
"612",27,53,29,"bbs_rtrg_27_53"
"613",27,54,24,"bbs_rtrg_27_54"
"614",27,60,29,"bbs_rtrg_27_60"
"615",27,65,29,"bbs_rtrg_27_65"
"616",27,67,25,"bbs_rtrg_27_67"
"617",27,82,28,"bbs_rtrg_27_82"
"618",27,89,29,"bbs_rtrg_27_89"
"619",27,90,28,"bbs_rtrg_27_90"
"620",27,91,28,"bbs_rtrg_27_91"
"621",28,2,24,"bbs_rtrg_28_2"
"622",28,4,30,"bbs_rtrg_28_4"
"623",28,6,29,"bbs_rtrg_28_6"
"624",28,7,30,"bbs_rtrg_28_7"
"625",28,35,28,"bbs_rtrg_28_35"
"626",28,36,31,"bbs_rtrg_28_36"
"627",28,38,31,"bbs_rtrg_28_38"
"628",28,50,29,"bbs_rtrg_28_50"
"629",28,52,26,"bbs_rtrg_28_52"
"630",28,53,31,"bbs_rtrg_28_53"
"631",28,55,24,"bbs_rtrg_28_55"
"632",28,59,24,"bbs_rtrg_28_59"
"633",28,60,29,"bbs_rtrg_28_60"
"634",28,64,28,"bbs_rtrg_28_64"
"635",28,68,28,"bbs_rtrg_28_68"
"636",28,69,25,"bbs_rtrg_28_69"
"637",28,72,24,"bbs_rtrg_28_72"
"638",28,83,26,"bbs_rtrg_28_83"
"639",28,88,29,"bbs_rtrg_28_88"
"640",28,91,31,"bbs_rtrg_28_91"
"641",28,92,29,"bbs_rtrg_28_92"
"642",29,2,28,"bbs_rtrg_29_2"
"643",29,4,28,"bbs_rtrg_29_4"
"644",29,11,26,"bbs_rtrg_29_11"
"645",29,27,24,"bbs_rtrg_29_27"
"646",29,33,26,"bbs_rtrg_29_33"
"647",29,34,31,"bbs_rtrg_29_34"
"648",29,35,26,"bbs_rtrg_29_35"
"649",29,38,30,"bbs_rtrg_29_38"
"650",29,46,30,"bbs_rtrg_29_46"
"651",29,50,27,"bbs_rtrg_29_50"
"652",29,59,24,"bbs_rtrg_29_59"
"653",29,60,31,"bbs_rtrg_29_60"
"654",29,61,24,"bbs_rtrg_29_61"
"655",29,65,26,"bbs_rtrg_29_65"
"656",29,68,25,"bbs_rtrg_29_68"
"657",29,69,29,"bbs_rtrg_29_69"
"658",29,72,31,"bbs_rtrg_29_72"
"659",29,81,31,"bbs_rtrg_29_81"
"660",29,82,28,"bbs_rtrg_29_82"
"661",29,83,27,"bbs_rtrg_29_83"
"662",29,88,28,"bbs_rtrg_29_88"
"663",29,89,30,"bbs_rtrg_29_89"
"664",29,91,31,"bbs_rtrg_29_91"
"665",30,34,31,"bbs_rtrg_30_34"
"666",30,38,31,"bbs_rtrg_30_38"
"667",30,46,31,"bbs_rtrg_30_46"
"668",30,51,31,"bbs_rtrg_30_51"
"669",30,61,29,"bbs_rtrg_30_61"
"670",30,63,27,"bbs_rtrg_30_63"
"671",30,72,25,"bbs_rtrg_30_72"
"672",30,81,24,"bbs_rtrg_30_81"
"673",30,83,27,"bbs_rtrg_30_83"
"674",30,88,29,"bbs_rtrg_30_88"
"675",30,89,28,"bbs_rtrg_30_89"
"676",30,90,27,"bbs_rtrg_30_90"
"677",30,91,24,"bbs_rtrg_30_91"
"678",30,92,31,"bbs_rtrg_30_92"
"679",31,2,24,"bbs_rtrg_31_2"
"680",31,17,31,"bbs_rtrg_31_17"
"681",31,25,26,"bbs_rtrg_31_25"
"682",31,27,26,"bbs_rtrg_31_27"
"683",31,34,28,"bbs_rtrg_31_34"
"684",31,38,26,"bbs_rtrg_31_38"
"685",31,44,24,"bbs_rtrg_31_44"
"686",31,46,30,"bbs_rtrg_31_46"
"687",31,50,25,"bbs_rtrg_31_50"
"688",31,54,28,"bbs_rtrg_31_54"
"689",31,60,31,"bbs_rtrg_31_60"
"690",31,61,25,"bbs_rtrg_31_61"
"691",31,63,26,"bbs_rtrg_31_63"
"692",31,72,29,"bbs_rtrg_31_72"
"693",31,81,24,"bbs_rtrg_31_81"
"694",31,82,28,"bbs_rtrg_31_82"
"695",31,91,27,"bbs_rtrg_31_91"
"696",32,6,31,"bbs_rtrg_32_6"
"697",32,17,27,"bbs_rtrg_32_17"
"698",32,27,26,"bbs_rtrg_32_27"
"699",32,34,28,"bbs_rtrg_32_34"
"700",32,36,30,"bbs_rtrg_32_36"
"701",32,38,29,"bbs_rtrg_32_38"
"702",32,44,30,"bbs_rtrg_32_44"
"703",32,46,29,"bbs_rtrg_32_46"
"704",32,49,25,"bbs_rtrg_32_49"
"705",32,50,31,"bbs_rtrg_32_50"
"706",32,64,27,"bbs_rtrg_32_64"
"707",32,81,26,"bbs_rtrg_32_81"
"708",32,82,28,"bbs_rtrg_32_82"
"709",32,89,26,"bbs_rtrg_32_89"
"710",33,2,25,"bbs_rtrg_33_2"
"711",33,11,26,"bbs_rtrg_33_11"
"712",33,27,31,"bbs_rtrg_33_27"
"713",33,36,29,"bbs_rtrg_33_36"
"714",33,44,29,"bbs_rtrg_33_44"
"715",33,46,28,"bbs_rtrg_33_46"
"716",33,49,28,"bbs_rtrg_33_49"
"717",33,50,31,"bbs_rtrg_33_50"
"718",33,53,24,"bbs_rtrg_33_53"
"719",33,56,26,"bbs_rtrg_33_56"
"720",33,64,28,"bbs_rtrg_33_64"
"721",33,65,26,"bbs_rtrg_33_65"
"722",33,69,28,"bbs_rtrg_33_69"
"723",33,72,31,"bbs_rtrg_33_72"
"724",33,79,31,"bbs_rtrg_33_79"
"725",33,82,27,"bbs_rtrg_33_82"
"726",33,83,28,"bbs_rtrg_33_83"
"727",33,91,28,"bbs_rtrg_33_91"
"728",34,2,24,"bbs_rtrg_34_2"
"729",34,34,27,"bbs_rtrg_34_34"
"730",34,35,26,"bbs_rtrg_34_35"
"731",34,42,27,"bbs_rtrg_34_42"
"732",34,46,26,"bbs_rtrg_34_46"
"733",34,50,27,"bbs_rtrg_34_50"
"734",34,52,26,"bbs_rtrg_34_52"
"735",34,53,26,"bbs_rtrg_34_53"
"736",34,56,24,"bbs_rtrg_34_56"
"737",34,61,25,"bbs_rtrg_34_61"
"738",34,64,27,"bbs_rtrg_34_64"
"739",34,67,30,"bbs_rtrg_34_67"
"740",34,69,26,"bbs_rtrg_34_69"
"741",34,72,30,"bbs_rtrg_34_72"
"742",34,82,31,"bbs_rtrg_34_82"
"743",34,90,24,"bbs_rtrg_34_90"
"744",34,91,26,"bbs_rtrg_34_91"
"745",35,2,28,"bbs_rtrg_35_2"
"746",35,17,29,"bbs_rtrg_35_17"
"747",35,35,30,"bbs_rtrg_35_35"
"748",35,38,25,"bbs_rtrg_35_38"
"749",35,46,30,"bbs_rtrg_35_46"
"750",35,49,28,"bbs_rtrg_35_49"
"751",35,50,30,"bbs_rtrg_35_50"
"752",35,54,24,"bbs_rtrg_35_54"
"753",35,66,28,"bbs_rtrg_35_66"
"754",35,69,29,"bbs_rtrg_35_69"
"755",35,72,31,"bbs_rtrg_35_72"
"756",35,81,25,"bbs_rtrg_35_81"
"757",35,91,28,"bbs_rtrg_35_91"
"758",36,2,26,"bbs_rtrg_36_2"
"759",36,27,29,"bbs_rtrg_36_27"
"760",36,34,27,"bbs_rtrg_36_34"
"761",36,39,25,"bbs_rtrg_36_39"
"762",36,44,24,"bbs_rtrg_36_44"
"763",36,46,31,"bbs_rtrg_36_46"
"764",36,49,25,"bbs_rtrg_36_49"
"765",36,53,30,"bbs_rtrg_36_53"
"766",36,64,24,"bbs_rtrg_36_64"
"767",36,72,30,"bbs_rtrg_36_72"
"768",36,81,25,"bbs_rtrg_36_81"
"769",36,89,28,"bbs_rtrg_36_89"
"770",36,90,27,"bbs_rtrg_36_90"
"771",36,91,28,"bbs_rtrg_36_91"
"772",37,4,25,"bbs_rtrg_37_4"
"773",37,17,31,"bbs_rtrg_37_17"
"774",37,25,29,"bbs_rtrg_37_25"
"775",37,35,28,"bbs_rtrg_37_35"
"776",37,38,29,"bbs_rtrg_37_38"
"777",37,46,30,"bbs_rtrg_37_46"
"778",37,50,31,"bbs_rtrg_37_50"
"779",37,64,27,"bbs_rtrg_37_64"
"780",37,65,24,"bbs_rtrg_37_65"
"781",37,68,29,"bbs_rtrg_37_68"
"782",37,90,29,"bbs_rtrg_37_90"
"783",38,2,27,"bbs_rtrg_38_2"
"784",38,27,25,"bbs_rtrg_38_27"
"785",38,34,30,"bbs_rtrg_38_34"
"786",38,35,30,"bbs_rtrg_38_35"
"787",38,42,28,"bbs_rtrg_38_42"
"788",38,46,30,"bbs_rtrg_38_46"
"789",38,49,31,"bbs_rtrg_38_49"
"790",38,61,29,"bbs_rtrg_38_61"
"791",38,64,26,"bbs_rtrg_38_64"
"792",38,72,28,"bbs_rtrg_38_72"
"793",38,90,28,"bbs_rtrg_38_90"
"794",38,91,24,"bbs_rtrg_38_91"
"795",39,35,28,"bbs_rtrg_39_35"
"796",39,39,27,"bbs_rtrg_39_39"
"797",39,46,30,"bbs_rtrg_39_46"
"798",39,49,30,"bbs_rtrg_39_49"
"799",39,53,28,"bbs_rtrg_39_53"
"800",39,54,26,"bbs_rtrg_39_54"
"801",39,64,28,"bbs_rtrg_39_64"
"802",39,66,24,"bbs_rtrg_39_66"
"803",39,68,26,"bbs_rtrg_39_68"
"804",39,72,28,"bbs_rtrg_39_72"
"805",39,76,31,"bbs_rtrg_39_76"
"806",39,90,26,"bbs_rtrg_39_90"
"807",39,91,30,"bbs_rtrg_39_91"
"808",40,4,31,"bbs_rtrg_40_4"
"809",40,17,29,"bbs_rtrg_40_17"
"810",40,34,24,"bbs_rtrg_40_34"
"811",40,39,28,"bbs_rtrg_40_39"
"812",40,46,27,"bbs_rtrg_40_46"
"813",40,53,31,"bbs_rtrg_40_53"
"814",40,54,31,"bbs_rtrg_40_54"
"815",40,66,25,"bbs_rtrg_40_66"
"816",40,88,28,"bbs_rtrg_40_88"
"817",40,89,24,"bbs_rtrg_40_89"
"818",40,91,27,"bbs_rtrg_40_91"
"819",41,3,31,"bbs_rtrg_41_3"
"820",41,17,24,"bbs_rtrg_41_17"
"821",41,27,28,"bbs_rtrg_41_27"
"822",41,34,31,"bbs_rtrg_41_34"
"823",41,35,26,"bbs_rtrg_41_35"
"824",41,39,27,"bbs_rtrg_41_39"
"825",41,44,25,"bbs_rtrg_41_44"
"826",41,45,25,"bbs_rtrg_41_45"
"827",41,46,29,"bbs_rtrg_41_46"
"828",41,49,29,"bbs_rtrg_41_49"
"829",41,53,27,"bbs_rtrg_41_53"
"830",41,56,31,"bbs_rtrg_41_56"
"831",41,61,25,"bbs_rtrg_41_61"
"832",41,64,26,"bbs_rtrg_41_64"
"833",41,69,27,"bbs_rtrg_41_69"
"834",41,72,26,"bbs_rtrg_41_72"
"835",41,81,29,"bbs_rtrg_41_81"
"836",41,82,28,"bbs_rtrg_41_82"
"837",41,83,25,"bbs_rtrg_41_83"
"838",41,88,28,"bbs_rtrg_41_88"
"839",41,89,24,"bbs_rtrg_41_89"
"840",41,90,30,"bbs_rtrg_41_90"
"841",41,91,29,"bbs_rtrg_41_91"
"842",42,17,25,"bbs_rtrg_42_17"
"843",42,34,31,"bbs_rtrg_42_34"
"844",42,35,24,"bbs_rtrg_42_35"
"845",42,46,30,"bbs_rtrg_42_46"
"846",42,50,28,"bbs_rtrg_42_50"
"847",42,56,26,"bbs_rtrg_42_56"
"848",42,64,31,"bbs_rtrg_42_64"
"849",42,66,31,"bbs_rtrg_42_66"
"850",42,72,24,"bbs_rtrg_42_72"
"851",42,82,28,"bbs_rtrg_42_82"
"852",42,83,31,"bbs_rtrg_42_83"
"853",42,91,31,"bbs_rtrg_42_91"
"854",42,92,26,"bbs_rtrg_42_92"
"855",43,2,31,"bbs_rtrg_43_2"
"856",43,34,30,"bbs_rtrg_43_34"
"857",43,46,30,"bbs_rtrg_43_46"
"858",43,50,28,"bbs_rtrg_43_50"
"859",43,61,24,"bbs_rtrg_43_61"
"860",43,64,29,"bbs_rtrg_43_64"
"861",43,81,24,"bbs_rtrg_43_81"
"862",43,83,25,"bbs_rtrg_43_83"
"863",43,88,29,"bbs_rtrg_43_88"
"864",43,89,31,"bbs_rtrg_43_89"
"865",43,91,30,"bbs_rtrg_43_91"
"866",44,17,30,"bbs_rtrg_44_17"
"867",44,27,27,"bbs_rtrg_44_27"
"868",44,34,31,"bbs_rtrg_44_34"
"869",44,39,31,"bbs_rtrg_44_39"
"870",44,46,31,"bbs_rtrg_44_46"
"871",44,50,24,"bbs_rtrg_44_50"
"872",44,56,27,"bbs_rtrg_44_56"
"873",44,64,27,"bbs_rtrg_44_64"
"874",44,68,25,"bbs_rtrg_44_68"
"875",44,72,24,"bbs_rtrg_44_72"
"876",44,83,26,"bbs_rtrg_44_83"
"877",44,88,30,"bbs_rtrg_44_88"
"878",44,89,28,"bbs_rtrg_44_89"
"879",44,90,28,"bbs_rtrg_44_90"
"880",44,91,28,"bbs_rtrg_44_91"
"881",45,2,31,"bbs_rtrg_45_2"
"882",45,11,30,"bbs_rtrg_45_11"
"883",45,27,24,"bbs_rtrg_45_27"
"884",45,55,28,"bbs_rtrg_45_55"
"885",45,61,29,"bbs_rtrg_45_61"
"886",45,83,30,"bbs_rtrg_45_83"
"887",45,91,30,"bbs_rtrg_45_91"
"888",46,17,25,"bbs_rtrg_46_17"
"889",46,27,31,"bbs_rtrg_46_27"
"890",46,34,31,"bbs_rtrg_46_34"
"891",46,46,25,"bbs_rtrg_46_46"
"892",46,50,24,"bbs_rtrg_46_50"
"893",46,69,26,"bbs_rtrg_46_69"
"894",46,72,27,"bbs_rtrg_46_72"
"895",46,83,26,"bbs_rtrg_46_83"
"896",46,88,24,"bbs_rtrg_46_88"
"897",46,90,30,"bbs_rtrg_46_90"
"898",47,2,31,"bbs_rtrg_47_2"
"899",47,17,28,"bbs_rtrg_47_17"
"900",47,27,24,"bbs_rtrg_47_27"
"901",47,34,29,"bbs_rtrg_47_34"
"902",47,46,31,"bbs_rtrg_47_46"
"903",47,50,29,"bbs_rtrg_47_50"
"904",47,53,25,"bbs_rtrg_47_53"
"905",47,61,31,"bbs_rtrg_47_61"
"906",47,72,30,"bbs_rtrg_47_72"
"907",47,91,30,"bbs_rtrg_47_91"
"908",48,2,27,"bbs_rtrg_48_2"
"909",48,27,28,"bbs_rtrg_48_27"
"910",48,34,24,"bbs_rtrg_48_34"
"911",48,46,31,"bbs_rtrg_48_46"
"912",48,50,30,"bbs_rtrg_48_50"
"913",48,61,24,"bbs_rtrg_48_61"
"914",48,69,28,"bbs_rtrg_48_69"
"915",48,72,29,"bbs_rtrg_48_72"
"916",48,88,27,"bbs_rtrg_48_88"
"917",48,90,31,"bbs_rtrg_48_90"
"918",48,91,29,"bbs_rtrg_48_91"
"919",49,17,26,"bbs_rtrg_49_17"
"920",49,27,27,"bbs_rtrg_49_27"
"921",49,34,29,"bbs_rtrg_49_34"
"922",49,61,24,"bbs_rtrg_49_61"
"923",49,66,30,"bbs_rtrg_49_66"
"924",49,72,31,"bbs_rtrg_49_72"
"925",49,91,30,"bbs_rtrg_49_91"
"926",50,2,31,"bbs_rtrg_50_2"
"927",50,4,25,"bbs_rtrg_50_4"
"928",50,17,24,"bbs_rtrg_50_17"
"929",50,27,29,"bbs_rtrg_50_27"
"930",50,34,28,"bbs_rtrg_50_34"
"931",50,50,25,"bbs_rtrg_50_50"
"932",50,67,26,"bbs_rtrg_50_67"
"933",50,68,26,"bbs_rtrg_50_68"
"934",50,72,31,"bbs_rtrg_50_72"
"935",50,91,25,"bbs_rtrg_50_91"
"936",51,27,28,"bbs_rtrg_51_27"
"937",51,34,29,"bbs_rtrg_51_34"
"938",51,60,24,"bbs_rtrg_51_60"
"939",51,90,24,"bbs_rtrg_51_90"
"940",51,91,26,"bbs_rtrg_51_91"
"941",51,92,25,"bbs_rtrg_51_92"
"942",52,2,26,"bbs_rtrg_52_2"
"943",52,17,29,"bbs_rtrg_52_17"
"944",52,25,27,"bbs_rtrg_52_25"
"945",52,34,30,"bbs_rtrg_52_34"
"946",52,60,24,"bbs_rtrg_52_60"
"947",52,61,29,"bbs_rtrg_52_61"
"948",52,69,24,"bbs_rtrg_52_69"
"949",52,72,29,"bbs_rtrg_52_72"
"950",52,91,29,"bbs_rtrg_52_91"
"951",53,2,29,"bbs_rtrg_53_2"
"952",53,25,30,"bbs_rtrg_53_25"
"953",53,34,26,"bbs_rtrg_53_34"
"954",53,52,24,"bbs_rtrg_53_52"
"955",53,61,30,"bbs_rtrg_53_61"
"956",53,72,24,"bbs_rtrg_53_72"
"957",53,89,24,"bbs_rtrg_53_89"
"958",53,90,29,"bbs_rtrg_53_90"
"959",53,91,25,"bbs_rtrg_53_91"
"960",53,92,31,"bbs_rtrg_53_92"
"961",54,2,25,"bbs_rtrg_54_2"
"962",54,14,26,"bbs_rtrg_54_14"
"963",54,25,24,"bbs_rtrg_54_25"
"964",54,27,24,"bbs_rtrg_54_27"
"965",54,34,28,"bbs_rtrg_54_34"
"966",54,52,25,"bbs_rtrg_54_52"
"967",54,68,30,"bbs_rtrg_54_68"
"968",54,72,31,"bbs_rtrg_54_72"
"969",54,83,25,"bbs_rtrg_54_83"
"970",54,91,31,"bbs_rtrg_54_91"
"971",55,4,25,"bbs_rtrg_55_4"
"972",55,17,29,"bbs_rtrg_55_17"
"973",55,34,26,"bbs_rtrg_55_34"
"974",55,46,24,"bbs_rtrg_55_46"
"975",55,49,30,"bbs_rtrg_55_49"
"976",55,91,31,"bbs_rtrg_55_91"
"977",56,25,27,"bbs_rtrg_56_25"
"978",56,34,26,"bbs_rtrg_56_34"
"979",56,60,24,"bbs_rtrg_56_60"
"980",56,61,31,"bbs_rtrg_56_61"
"981",56,72,31,"bbs_rtrg_56_72"
"982",56,91,30,"bbs_rtrg_56_91"
"983",57,2,26,"bbs_rtrg_57_2"
"984",57,25,28,"bbs_rtrg_57_25"
"985",57,27,31,"bbs_rtrg_57_27"
"986",57,60,24,"bbs_rtrg_57_60"
"987",57,61,30,"bbs_rtrg_57_61"
"988",57,72,29,"bbs_rtrg_57_72"
"989",57,91,27,"bbs_rtrg_57_91"
"990",58,17,28,"bbs_rtrg_58_17"
"991",58,49,27,"bbs_rtrg_58_49"
"992",58,61,29,"bbs_rtrg_58_61"
"993",58,72,26,"bbs_rtrg_58_72"
"994",58,91,25,"bbs_rtrg_58_91"
"995",59,2,25,"bbs_rtrg_59_2"
"996",59,14,28,"bbs_rtrg_59_14"
"997",59,34,31,"bbs_rtrg_59_34"
"998",59,61,30,"bbs_rtrg_59_61"
"999",59,72,25,"bbs_rtrg_59_72"
"1000",59,91,25,"bbs_rtrg_59_91"
"1001",60,2,26,"bbs_rtrg_60_2"
"1002",60,34,31,"bbs_rtrg_60_34"
"1003",60,72,31,"bbs_rtrg_60_72"
"1004",60,76,30,"bbs_rtrg_60_76"
"1005",60,83,27,"bbs_rtrg_60_83"
"1006",60,91,27,"bbs_rtrg_60_91"
"1007",61,25,25,"bbs_rtrg_61_25"
"1008",61,34,31,"bbs_rtrg_61_34"
"1009",61,67,24,"bbs_rtrg_61_67"
"1010",61,69,25,"bbs_rtrg_61_69"
"1011",61,72,31,"bbs_rtrg_61_72"
"1012",61,76,25,"bbs_rtrg_61_76"
"1013",61,91,24,"bbs_rtrg_61_91"
"1014",62,25,29,"bbs_rtrg_62_25"
"1015",62,34,25,"bbs_rtrg_62_34"
"1016",62,72,30,"bbs_rtrg_62_72"
"1017",62,91,29,"bbs_rtrg_62_91"
"1018",63,4,25,"bbs_rtrg_63_4"
"1019",63,25,27,"bbs_rtrg_63_25"
"1020",63,34,31,"bbs_rtrg_63_34"
"1021",63,72,29,"bbs_rtrg_63_72"
"1022",63,91,31,"bbs_rtrg_63_91"
"1023",63,92,25,"bbs_rtrg_63_92"
"1024",64,53,25,"bbs_rtrg_64_53"
"1025",64,61,30,"bbs_rtrg_64_61"
"1026",64,66,27,"bbs_rtrg_64_66"
"1027",64,72,31,"bbs_rtrg_64_72"
"1028",64,83,31,"bbs_rtrg_64_83"
"1029",65,2,24,"bbs_rtrg_65_2"
"1030",65,34,26,"bbs_rtrg_65_34"
"1031",65,60,25,"bbs_rtrg_65_60"
"1032",65,61,31,"bbs_rtrg_65_61"
"1033",65,67,26,"bbs_rtrg_65_67"
"1034",65,83,28,"bbs_rtrg_65_83"
"1035",65,91,28,"bbs_rtrg_65_91"
"1036",66,2,24,"bbs_rtrg_66_2"
"1037",66,25,30,"bbs_rtrg_66_25"
"1038",66,34,26,"bbs_rtrg_66_34"
"1039",66,52,25,"bbs_rtrg_66_52"
"1040",66,61,25,"bbs_rtrg_66_61"
"1041",66,68,30,"bbs_rtrg_66_68"
"1042",66,83,25,"bbs_rtrg_66_83"
"1043",66,89,25,"bbs_rtrg_66_89"
"1044",66,91,28,"bbs_rtrg_66_91"
"1045",67,25,31,"bbs_rtrg_67_25"
"1046",67,34,26,"bbs_rtrg_67_34"
"1047",67,50,25,"bbs_rtrg_67_50"
"1048",67,52,24,"bbs_rtrg_67_52"
"1049",67,60,24,"bbs_rtrg_67_60"
"1050",67,66,29,"bbs_rtrg_67_66"
"1051",68,25,25,"bbs_rtrg_68_25"
"1052",68,50,25,"bbs_rtrg_68_50"
"1053",68,52,25,"bbs_rtrg_68_52"
"1054",68,72,28,"bbs_rtrg_68_72"
"1055",68,91,28,"bbs_rtrg_68_91"
"1056",69,25,25,"bbs_rtrg_69_25"
"1057",69,60,26,"bbs_rtrg_69_60"
"1058",69,61,26,"bbs_rtrg_69_61"
"1059",69,72,26,"bbs_rtrg_69_72"
"1060",69,91,31,"bbs_rtrg_69_91"
"1061",70,34,26,"bbs_rtrg_70_34"
"1062",70,49,24,"bbs_rtrg_70_49"
"1063",70,52,24,"bbs_rtrg_70_52"
"1064",70,60,26,"bbs_rtrg_70_60"
"1065",70,61,25,"bbs_rtrg_70_61"
"1066",70,67,26,"bbs_rtrg_70_67"
"1067",70,72,27,"bbs_rtrg_70_72"
"1068",70,83,27,"bbs_rtrg_70_83"
"1069",70,91,31,"bbs_rtrg_70_91"
"1070",71,6,25,"bbs_rtrg_71_6"
"1071",71,14,31,"bbs_rtrg_71_14"
"1072",71,34,26,"bbs_rtrg_71_34"
"1073",71,60,27,"bbs_rtrg_71_60"
"1074",71,67,25,"bbs_rtrg_71_67"
"1075",71,72,30,"bbs_rtrg_71_72"
"1076",72,2,28,"bbs_rtrg_72_2"
"1077",72,11,24,"bbs_rtrg_72_11"
"1078",72,50,26,"bbs_rtrg_72_50"
"1079",72,66,24,"bbs_rtrg_72_66"
"1080",72,72,30,"bbs_rtrg_72_72"
"1081",72,83,26,"bbs_rtrg_72_83"
"1082",73,25,30,"bbs_rtrg_73_25"
"1083",73,49,29,"bbs_rtrg_73_49"
"1084",73,60,25,"bbs_rtrg_73_60"
"1085",73,61,28,"bbs_rtrg_73_61"
"1086",73,66,29,"bbs_rtrg_73_66"
"1087",74,6,25,"bbs_rtrg_74_6"
"1088",74,11,25,"bbs_rtrg_74_11"
"1089",74,34,24,"bbs_rtrg_74_34"
"1090",74,60,24,"bbs_rtrg_74_60"
"1091",74,66,30,"bbs_rtrg_74_66"
"1092",74,83,26,"bbs_rtrg_74_83"
"1093",75,34,25,"bbs_rtrg_75_34"
"1094",75,60,25,"bbs_rtrg_75_60"
"1095",75,61,28,"bbs_rtrg_75_61"
"1096",75,66,27,"bbs_rtrg_75_66"
"1097",75,83,29,"bbs_rtrg_75_83"
"1098",75,89,26,"bbs_rtrg_75_89"
"1099",76,34,24,"bbs_rtrg_76_34"
"1100",76,60,25,"bbs_rtrg_76_60"
"1101",76,66,29,"bbs_rtrg_76_66"
"1102",76,72,29,"bbs_rtrg_76_72"
"1103",76,83,26,"bbs_rtrg_76_83"
"1104",77,92,28,"bbs_rtrg_77_92"
"1105",78,6,26,"bbs_rtrg_78_6"
"1106",78,34,25,"bbs_rtrg_78_34"
"1107",79,34,26,"bbs_rtrg_79_34"
"1108",79,60,24,"bbs_rtrg_79_60"
"1109",79,89,25,"bbs_rtrg_79_89"
"1110",80,14,30,"bbs_rtrg_80_14"
"1111",80,34,26,"bbs_rtrg_80_34"
"1112",80,60,24,"bbs_rtrg_80_60"
"1113",81,25,31,"bbs_rtrg_81_25"
"1114",81,50,24,"bbs_rtrg_81_50"
"1115",81,60,27,"bbs_rtrg_81_60"
"1116",81,92,26,"bbs_rtrg_81_92"
"1117",82,14,27,"bbs_rtrg_82_14"
"1118",82,25,24,"bbs_rtrg_82_25"
"1119",82,60,27,"bbs_rtrg_82_60"
"1120",82,66,28,"bbs_rtrg_82_66"
"1121",82,83,30,"bbs_rtrg_82_83"
"1122",82,92,27,"bbs_rtrg_82_92"
"1123",83,66,26,"bbs_rtrg_83_66"
"1124",83,68,27,"bbs_rtrg_83_68"
"1125",83,72,31,"bbs_rtrg_83_72"
"1126",83,92,30,"bbs_rtrg_83_92"
"1127",84,72,31,"bbs_rtrg_84_72"
"1128",84,92,24,"bbs_rtrg_84_92"
"1129",85,25,27,"bbs_rtrg_85_25"
"1130",85,66,24,"bbs_rtrg_85_66"
"1131",85,72,29,"bbs_rtrg_85_72"
"1132",86,25,29,"bbs_rtrg_86_25"
"1133",86,53,24,"bbs_rtrg_86_53"
"1134",86,66,30,"bbs_rtrg_86_66"
"1135",86,72,31,"bbs_rtrg_86_72"
"1136",87,25,31,"bbs_rtrg_87_25"
"1137",87,53,25,"bbs_rtrg_87_53"
"1138",87,92,29,"bbs_rtrg_87_92"
"1139",88,14,28,"bbs_rtrg_88_14"
"1140",88,72,28,"bbs_rtrg_88_72"
"1141",89,61,30,"bbs_rtrg_89_61"
"1142",90,61,29,"bbs_rtrg_90_61"
"1143",90,72,31,"bbs_rtrg_90_72"
"1144",90,92,29,"bbs_rtrg_90_92"
"1145",91,72,30,"bbs_rtrg_91_72"
"1146",92,83,29,"bbs_rtrg_92_83"
"1147",93,61,27,"bbs_rtrg_93_61"
"1148",97,72,27,"bbs_rtrg_97_72"
"1149",97,83,25,"bbs_rtrg_97_83"
"1150",98,14,31,"bbs_rtrg_98_14"
"1151",98,83,24,"bbs_rtrg_98_83"
"1152",100,61,29,"bbs_rtrg_100_61"
"1153",100,83,26,"bbs_rtrg_100_83"
"1154",101,42,28,"bbs_rtrg_101_42"
"1155",101,45,27,"bbs_rtrg_101_45"
"1156",101,55,24,"bbs_rtrg_101_55"
"1157",101,63,27,"bbs_rtrg_101_63"
"1158",101,80,26,"bbs_rtrg_101_80"
