uid,nightuid,namedLocation,domainID,siteID,plotID,collectDate,endDate,samplingImpractical,samplingProtocolVersion,remarks,dataQF,publicationDate,release
47a396fd-cb71-4e95-9251-149b1e90bd44,7F53C4DA47294A46AE4BAC48BE7B3C4A,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2015-06-10,2015-06-10,,,,,20210113T175549Z,RELEASE-2021
d82c902d-2660-4358-b42a-a0312491f5bc,A9A2A4973ED24A1B8F5012B6F992ADD2,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2015-06-11,2015-06-11,,,,,20210113T175549Z,RELEASE-2021
8beaaa6f-60ac-412e-9419-2a3b46fa6c6b,6D3A9941CB2D4B009D503F0202162003,HARV_032.mammalGrid.mam,D01,HARV,HARV_032,2015-06-11,2015-06-11,,,,,20210113T175549Z,RELEASE-2021
9e162dcc-731c-441d-8d36-093f56398ac1,39619B8CF6F24E8FBB5D64B2B4DC6F21,HARV_006.mammalGrid.mam,D01,HARV,HARV_006,2015-06-12,2015-06-12,,,,,20210113T175549Z,RELEASE-2021
7035b628-e899-4e7f-af68-dafa3ea961c0,93A52ADE3BD94CA09F0B5238601C90C7,HARV_010.mammalGrid.mam,D01,HARV,HARV_010,2015-06-12,2015-06-12,,,,,20210113T175549Z,RELEASE-2021
87bcc6e9-dc98-4172-8883-58fd54e342de,381A37C6BFDC413B9C131026FF42BA94,HARV_001.mammalGrid.mam,D01,HARV,HARV_001,2015-06-12,2015-06-12,,,,,20210113T175549Z,RELEASE-2021
b6ea1cbf-0345-41a0-84e1-4936e797c446,D6123EB73DBB47F98F933AC18EAAEC98,HARV_014.mammalGrid.mam,D01,HARV,HARV_014,2015-06-12,2015-06-12,,,,,20210113T175549Z,RELEASE-2021
7c0778c0-788e-46b2-964c-7af9dee9e72d,405155A68E8A4FB6A5A9C44D2FDF9B41,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2015-07-07,2015-07-07,,,"",,20210113T175628Z,RELEASE-2021
546bade5-7607-458c-bc44-12ba868c06ed,FCAF97E6F52D4631A7E7767704007E79,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2015-07-07,2015-07-07,,,"",,20210113T175628Z,RELEASE-2021
aa4dff93-bad7-4088-895e-6cfbf39e825c,1CEF6498C8164459A9FA5DC2D8AE7FE7,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2015-07-07,2015-07-07,,,"",,20210113T175628Z,RELEASE-2021
26f10e3e-f7c8-45cb-b34a-c2f1773337a7,4FAB96CF49AE4216A0AC148CCFBA7127,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2015-07-08,2015-07-08,,,"",,20210113T175628Z,RELEASE-2021
2f0eaa85-1f7f-44cf-bbe0-aef83ca3ae26,ACCE25B112C24EE2A86A2F4090533C30,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2015-07-08,2015-07-08,,,"",,20210113T175628Z,RELEASE-2021
5f819301-28ad-46b7-8be1-714ce8489f38,BB70CAC1668A4DB3BF8D9E891D978DCE,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2015-07-08,2015-07-08,,,"",,20210113T175628Z,RELEASE-2021
72d45b11-e436-4ea4-9426-ed51d853356f,8F28F80A343F41159FD1C6D90E9F51EF,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2015-07-09,2015-07-09,,,"",,20210113T175628Z,RELEASE-2021
a4221a2b-37bf-4434-8d02-fac7c3bd2c5e,B87200B202B5429A8BE76914F9722E77,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2015-07-09,2015-07-09,,,"",,20210113T175628Z,RELEASE-2021
29519fa2-a90a-4371-8176-b79fd312a586,C6C866743C33411DAC0DAE0D985C29F3,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2015-07-09,2015-07-09,,,"",,20210113T175628Z,RELEASE-2021
6c64e18b-3034-4e6a-99f4-e0fa9b5c0aa3,10C674B18F1D486CB3856B921E5E1682,HARV_032.mammalGrid.mam,D01,HARV,HARV_032,2015-07-10,2015-07-10,,,Another trap from an unknown location contained spoor. Coordinate information was not legible due to rainy conditions.,,20210113T175628Z,RELEASE-2021
5850667e-bff5-4719-bb1d-9f0895cb4f54,65005C4F99E6453186F79AB22FA76AF5,HARV_014.mammalGrid.mam,D01,HARV,HARV_014,2015-07-10,2015-07-10,,,"",,20210113T175628Z,RELEASE-2021
76d4a9ea-1fa4-4b61-94c9-4c91f3304416,C1610A4F4E434F92BE7D5F6604952076,HARV_010.mammalGrid.mam,D01,HARV,HARV_010,2015-07-11,2015-07-11,,,"",,20210113T175628Z,RELEASE-2021
b3f86b2d-1c11-44bf-bc0d-12bfcdaacb5e,6DC16331B1FE4697AF02D139B629BCB0,HARV_001.mammalGrid.mam,D01,HARV,HARV_001,2015-07-11,2015-07-11,,,"",,20210113T175628Z,RELEASE-2021
0e546edc-dd37-4b00-b995-02ed02249404,55C97066AFAB4791A6D3DCF539275730,HARV_006.mammalGrid.mam,D01,HARV,HARV_006,2015-07-11,2015-07-11,,,"",,20210113T175628Z,RELEASE-2021
26db3e26-12f5-4f71-9925-befe7145c020,BBF333C97C164260A4BE021CCF80082C,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2015-08-10,2015-08-10,,,,,20210113T175625Z,RELEASE-2021
c27222e8-f262-47aa-8369-780ca574275a,ABF503DCFEB246CF90E93E2B9884D3F4,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2015-08-10,2015-08-10,,,,,20210113T175625Z,RELEASE-2021
70e5f3a3-ce14-4375-ac19-678d339d10e1,215B483A1D4D4D888720ECCD7B126DD4,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2015-08-10,2015-08-10,,,,,20210113T175625Z,RELEASE-2021
bc8bbad2-118c-48d8-9892-c6c4867b99f7,7A3C9084999D42C2B23A2B00263D14E0,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2015-08-11,2015-08-11,,,,,20210113T175625Z,RELEASE-2021
f781aef9-016a-4f2a-88ec-46f20e7f4c95,244933C82D8846C9B680ADD48E6E8A5C,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2015-08-11,2015-08-11,,,,,20210113T175625Z,RELEASE-2021
06786a6d-1f4d-401e-8b4f-470db2607b58,7CE2D577307D4F3C846CED24E7923114,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2015-08-12,2015-08-12,,,,,20210113T175625Z,RELEASE-2021
f9c1eb89-1407-45dd-9723-a714e341baea,F9FAE0AF791A407C9422B09AC24E2645,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2015-08-12,2015-08-12,,,,,20210113T175625Z,RELEASE-2021
127923ab-7e38-49bf-b0d4-92aa14a6c635,9A5D12A819CB4545A348C3536F4C683E,HARV_014.mammalGrid.mam,D01,HARV,HARV_014,2015-08-13,2015-08-13,,,,,20210113T175625Z,RELEASE-2021
204b4a8c-f9e4-4586-8743-0c2c03c9b6be,99807DD968654F0995EEC98EB7E37E9B,HARV_006.mammalGrid.mam,D01,HARV,HARV_006,2015-08-13,2015-08-13,,,,,20210113T175625Z,RELEASE-2021
198f7abe-99e5-47e2-a996-c0bedfa49256,D394B43A8D954584AE63E87BFB6D1A87,HARV_032.mammalGrid.mam,D01,HARV,HARV_032,2015-08-13,2015-08-13,,,,,20210113T175625Z,RELEASE-2021
6bed14ca-5960-4399-a98b-5448665fe15c,227B55087BAC40F383D52E930F669FBB,HARV_001.mammalGrid.mam,D01,HARV,HARV_001,2015-08-14,2015-08-14,,,,,20210113T175625Z,RELEASE-2021
820a3b61-46e0-4b87-9d60-7e5c2033eeed,4818A3864E8E4A62A5539397E083906C,HARV_010.mammalGrid.mam,D01,HARV,HARV_010,2015-08-14,2015-08-14,,,,,20210113T175625Z,RELEASE-2021
fe2b3d99-fac2-4972-97e2-87aad1f0888f,2CC510DAB66E4DD7B27BD316B7117622,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2015-09-09,2015-09-09,,,,,20210113T175810Z,RELEASE-2021
89bc9929-c15e-43ca-bed0-b952cc7ee6bf,FA1F5BA77C424720B79187EBBE929BE2,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2015-09-09,2015-09-09,,,,,20210113T175810Z,RELEASE-2021
0d8d558d-21b1-4ba3-be54-3dcf52a905fa,7D1C3FAF46E94EB99D37590516FDCC34,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2015-09-09,2015-09-09,,,,,20210113T175810Z,RELEASE-2021
72b57a7e-2c49-44fe-84ab-47dfda9d2e96,F48CE352E4AD4B97BC7F337B3842F7E2,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2015-09-10,2015-09-10,,,,,20210113T175810Z,RELEASE-2021
aedaef37-ef47-4360-9843-66fb1ecd9b0c,713AC1DDA5AF409D9A6CCE3B520C0A8D,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2015-09-10,2015-09-10,,,,,20210113T175810Z,RELEASE-2021
e242acf5-a81e-446f-9d91-529b5fcd50a6,39BE5484C8EE4DD3BD081A07EEAB08BB,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2015-09-10,2015-09-10,,,,,20210113T175810Z,RELEASE-2021
0680eb7a-55db-4b27-af36-bf388e1b55a4,C8C0837CAAC5423A9B6D1FAAD788D877,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2015-09-11,2015-09-11,,,,,20210113T175810Z,RELEASE-2021
54e24f48-65e5-47e2-a18e-dd239a114cba,888146C434FE40AB987B4056EB105556,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2015-09-11,2015-09-11,,,,,20210113T175810Z,RELEASE-2021
3c53d55f-837a-4335-9bf2-08f39d860e94,A481300D14A44FB3AD4A5F3057965BA3,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2015-09-11,2015-09-11,,,,,20210113T175810Z,RELEASE-2021
714c2da3-c563-419f-85b0-a2848e6b1db7,1214EB84A4504BA88B8AC28392BE35E8,HARV_006.mammalGrid.mam,D01,HARV,HARV_006,2015-09-12,2015-09-12,,,,,20210113T175810Z,RELEASE-2021
ad88eed1-8433-48b6-834e-81092509ffc8,15E1CCC4ECCE4855852E3F4B29AD3CB5,HARV_032.mammalGrid.mam,D01,HARV,HARV_032,2015-09-12,2015-09-12,,,,,20210113T175810Z,RELEASE-2021
8c8cfac9-7c31-4123-a7da-45661d5b0410,2F86B2BE86BA4318A4E8AAED8EBC1842,HARV_014.mammalGrid.mam,D01,HARV,HARV_014,2015-09-12,2015-09-12,,,,,20210113T175810Z,RELEASE-2021
cba6b3ef-db09-4c8e-b472-a0bc248329b0,7AA602E1251D478587AB3E95DC5D444E,HARV_001.mammalGrid.mam,D01,HARV,HARV_001,2015-09-13,2015-09-13,,,,,20210113T175810Z,RELEASE-2021
5c5d9b83-7291-4ec9-9a63-f9da83e98ef6,63517E76309D424B8BBF6C840CF6C0EC,HARV_010.mammalGrid.mam,D01,HARV,HARV_010,2015-09-13,2015-09-13,,,,,20210113T175810Z,RELEASE-2021
cbdd3a75-d55b-4140-abe9-2563770ee326,AF6133426AA94D779BD38E335C642944,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2015-10-05,2015-10-05,,,,,20210113T180227Z,RELEASE-2021
ed38c2e4-a064-47e9-a069-a6c1424534cd,13C2CD8435C243E1982D4CF373B7539E,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2015-10-05,2015-10-05,,,,,20210113T180227Z,RELEASE-2021
5c44b91b-820c-4723-afbd-99cc9eb38a71,3A5BDCCB0FF947F0BA9E48E8427FDB7D,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2015-10-05,2015-10-05,,,,,20210113T180227Z,RELEASE-2021
dc0ddb9e-f9ba-45f3-b951-370e223c1cd5,39957003959048CCAC8B917069BC7183,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2015-10-06,2015-10-06,,,,,20210113T180227Z,RELEASE-2021
819f8646-25f3-4575-86fd-5aa694ac89ab,DCF287BB93CC4CF4B00F767324A92E33,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2015-10-06,2015-10-06,,,,,20210113T180227Z,RELEASE-2021
5d93235c-9f6e-49b9-aa24-eb375b3e9083,7F4369908DD7464DB14B46E96D5EBA4D,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2015-10-06,2015-10-06,,,,,20210113T180227Z,RELEASE-2021
1136df9e-9343-4c2a-bae2-8b480fcc151b,D01DA58821E049FA92B0D82FC036BC24,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2015-10-07,2015-10-07,,,,,20210113T180227Z,RELEASE-2021
2be4d1da-9ab1-407d-8d78-32c08718d268,86304C41399E40A0BEE3B3FBF9D60A95,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2015-10-07,2015-10-07,,,,,20210113T180227Z,RELEASE-2021
c4571821-53ac-45f0-bb01-e146e48094eb,2C07DB3F89CF40068CA49E84AB771D44,HARV_006.mammalGrid.mam,D01,HARV,HARV_006,2015-10-08,2015-10-08,,,,,20210113T180227Z,RELEASE-2021
07c5e717-347d-4de6-8742-98d92a12f74d,CD37FC9FE30A47B8A94525774E78D320,HARV_014.mammalGrid.mam,D01,HARV,HARV_014,2015-10-08,2015-10-08,,,,,20210113T180227Z,RELEASE-2021
d4f370c0-2f18-41ec-9090-28023c33ea6e,374BEBB710994E3CAE72EF869E0D9704,HARV_032.mammalGrid.mam,D01,HARV,HARV_032,2015-10-08,2015-10-08,,,,,20210113T180227Z,RELEASE-2021
962d6473-86cd-4d88-bd88-a8df233f6858,8DDCC1D4E4D74C8B81BCB432A9EEDC98,HARV_001.mammalGrid.mam,D01,HARV,HARV_001,2015-10-09,2015-10-09,,,,,20210113T180227Z,RELEASE-2021
7fd4b10c-1941-46a2-8b6d-091840c4fced,029FF7B58A124A12A6E7385C9C5DCB10,HARV_010.mammalGrid.mam,D01,HARV,HARV_010,2015-10-09,2015-10-09,,,,,20210113T180227Z,RELEASE-2021
8432430e-6bfb-47a6-9786-9395adbe673f,2B14ABB204F04981AEF40EEBF5B80392,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2016-05-06,2016-05-06,,NEON.DOC.000481vG,,,20210113T175628Z,RELEASE-2021
f919d358-4b17-4733-9fa2-98ee1d134830,910830833B2242A7A767EC2946214DCE,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2016-05-06,2016-05-06,,NEON.DOC.000481vG,,,20210113T175628Z,RELEASE-2021
2cad4845-6795-440d-84e9-1d3fca7b52c8,B7DE39DE33D4498884F9229B41D9F9DF,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2016-05-06,2016-05-06,,NEON.DOC.000481vG,,,20210113T175628Z,RELEASE-2021
78ace601-a337-4edb-a90d-c3c5b0925813,EDDD6A253EB14CABB978429799386AA8,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2016-05-07,2016-05-07,,NEON.DOC.000481vG,,,20210113T175628Z,RELEASE-2021
13323115-a86b-4800-89ea-348583a02c97,E95CE15E1F3745EC966A49B948EB467D,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2016-05-07,2016-05-07,,NEON.DOC.000481vG,,,20210113T175628Z,RELEASE-2021
a903ad0e-d491-4bcb-9cab-1bf0679ce07a,58F46BEAC6B542668CC942186B730A1D,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2016-05-07,2016-05-07,,NEON.DOC.000481vG,,,20210113T175628Z,RELEASE-2021
dfe8804c-b743-4f29-a20f-bc6031a886bc,C64B63915CAC4FDE9721717CA1331C5C,HARV_014.mammalGrid.mam,D01,HARV,HARV_014,2016-05-08,2016-05-08,,NEON.DOC.000481vG,,,20210113T175628Z,RELEASE-2021
a9f9cdc9-aef2-4748-994b-e4c4665f17d5,055F9A0748624C6D84B80A7811E2A0E2,HARV_006.mammalGrid.mam,D01,HARV,HARV_006,2016-05-08,2016-05-08,,NEON.DOC.000481vG,,,20210113T175628Z,RELEASE-2021
c214f484-cc97-4730-9e33-f9271e6cfd38,933460E172C44661BFE997BD2780D845,HARV_032.mammalGrid.mam,D01,HARV,HARV_032,2016-05-08,2016-05-08,,NEON.DOC.000481vG,,,20210113T175628Z,RELEASE-2021
eca17c32-08cf-41bd-932a-76fb9c25c2dc,2C70956A1743408D8CA3D8E57CB96D5D,HARV_010.mammalGrid.mam,D01,HARV,HARV_010,2016-05-09,2016-05-09,,NEON.DOC.000481vG,,,20210113T175628Z,RELEASE-2021
92342269-b1d0-48d3-9d39-401712b5539c,019CEA140AE34E5A8C7E512A1BEB5C52,HARV_001.mammalGrid.mam,D01,HARV,HARV_001,2016-05-09,2016-05-09,,NEON.DOC.000481vG,,,20210113T175628Z,RELEASE-2021
a380380f-ba10-4a6b-a3d1-5022147016d0,B859C1B10A1E484EAE34241CB7D73723,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2016-06-01,2016-06-01,,NEON.DOC.000481vG,,,20210113T175713Z,RELEASE-2021
46afaabb-5e0a-4c23-bb6a-ebf777aa194e,F19A2F989E0A4CD6A5720AA333C9CF7F,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2016-06-01,2016-06-01,,NEON.DOC.000481vG,,,20210113T175713Z,RELEASE-2021
df9ec74b-20a6-492c-9529-83d537510611,967538B4E9F74A64A3A9A3DDB5BF531F,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2016-06-01,2016-06-01,,NEON.DOC.000481vG,,,20210113T175713Z,RELEASE-2021
bae6dc54-cead-4de9-921e-7db58be6d674,D1A1E0977D3B408E9D2E35BAD266C5BB,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2016-06-02,2016-06-02,,NEON.DOC.000481vD,,,20210113T175713Z,RELEASE-2021
09fcb1b2-6323-4175-b76a-5c49112d0504,0C46842D096B4BC9A5A97FFE567D8065,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2016-06-02,2016-06-02,,NEON.DOC.000481vD,,,20210113T175713Z,RELEASE-2021
6f0b69c5-88a1-4e3b-bbf1-6f5b34035290,B1F9A671D0FF4FA2BC352ADEEBDF4D9B,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2016-06-02,2016-06-02,,NEON.DOC.000481vD,,,20210113T175713Z,RELEASE-2021
ff14ccdf-61e4-46d1-964d-fe74daafc34a,5DCF8CEAE4BE4603AB492E0B6EFEFCA9,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2016-06-03,2016-06-03,,NEON.DOC.000481vG,,,20210113T175713Z,RELEASE-2021
3d14dd41-3cbb-425b-a215-b74110caf910,2B4D3818C03149C1B39B66698836687C,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2016-06-03,2016-06-03,,NEON.DOC.000481vG,,,20210113T175713Z,RELEASE-2021
3d24d4a6-c91a-442f-86cc-4a3f37ef5c0b,0B46BBB76ED94E7B9FDC67930B8B5DEA,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2016-06-03,2016-06-03,,NEON.DOC.000481vG,,,20210113T175713Z,RELEASE-2021
a6b1461b-ff5e-4197-964f-d926299a65f4,61C5FFD9892649C2AFB99D42D1E5132B,HARV_032.mammalGrid.mam,D01,HARV,HARV_032,2016-06-04,2016-06-04,,NEON.DOC.000481vG,,,20210113T175713Z,RELEASE-2021
28c9124a-0a76-4086-9c61-288de0b4f96d,3EFF24EEAF9E48CD8802F5FB36050A57,HARV_014.mammalGrid.mam,D01,HARV,HARV_014,2016-06-04,2016-06-04,,NEON.DOC.000481vG,,,20210113T175713Z,RELEASE-2021
b0b1facd-010b-44c5-957c-579b8645525d,3D485BD4497A4E45B3FEC22442A6A35C,HARV_006.mammalGrid.mam,D01,HARV,HARV_006,2016-06-04,2016-06-04,,NEON.DOC.000481vG,,,20210113T175713Z,RELEASE-2021
2064acaf-d88c-4a88-821c-df03ffdea33e,FF4B27B902E04F3F92D97055D4CBF53E,HARV_001.mammalGrid.mam,D01,HARV,HARV_001,2016-06-05,2016-06-05,,NEON.DOC.000481vG,,,20210113T175713Z,RELEASE-2021
c0089448-4547-41a6-93b1-9e8fe80d1fe8,2F4DEBFBCE09410E828A5A0ED9E330D4,HARV_010.mammalGrid.mam,D01,HARV,HARV_010,2016-06-05,2016-06-05,,NEON.DOC.000481vG,,,20210113T175713Z,RELEASE-2021
8c296a28-dd47-4db0-884e-355c253855a2,B82C8E050BAF43258C88EA34F84FFFB2,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2016-06-27,2016-06-27,,NEON.DOC.000481vH,,,20210113T175713Z,RELEASE-2021
48d7cd39-ecd4-41a3-a4de-fa359c1b6166,E80CC5A841404016BC855F34013BBC8A,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2016-06-27,2016-06-27,,NEON.DOC.000481vD,,,20210113T175713Z,RELEASE-2021
e90a332f-b8db-4931-84e5-8655704c68c2,1D2A8A06C9F54A80AC0F6159C0F6455B,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2016-06-27,2016-06-27,,NEON.DOC.000481vD,,,20210113T175713Z,RELEASE-2021
f2682e02-da84-4e10-a7d5-e81cce494e9a,9984E5E8EC3040E594DA211221B52FD2,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2016-06-28,2016-06-28,,NEON.DOC.000481vD,,,20210113T175713Z,RELEASE-2021
b313a0d7-9704-40c9-a49e-637a89c54d84,142ADCA184F841418228077D21D74B80,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2016-06-28,2016-06-28,,NEON.DOC.000481vD,,,20210113T175713Z,RELEASE-2021
c75d2a7f-ba1a-4282-9408-be3019f92faf,E21624DA58744E7597849FDA44E91116,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2016-06-28,2016-06-28,,NEON.DOC.000481vD,,,20210113T175713Z,RELEASE-2021
51431f11-9480-4f70-aabd-48da5a724a58,94E4517595C34D6B990EFFDE29C55B60,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2016-06-29,2016-06-29,,NEON.DOC.000481vD,,,20210113T175713Z,RELEASE-2021
08cee2f9-3b16-4511-97e9-6cebf6b637fb,DDD3793E0C2F42DBA96F800D92467777,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2016-06-29,2016-06-29,,NEON.DOC.000481vD,,,20210113T175713Z,RELEASE-2021
291bb9bc-54ce-483c-9cf5-be0ff40d62cd,FE85A6A8416E4D1ABE0B2490B67B129F,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2016-06-29,2016-06-29,,NEON.DOC.000481vD,,,20210113T175713Z,RELEASE-2021
dd07a8a9-6655-42b7-9d9d-8c8a779653e6,7478F78DA2AC4A0DB14F0A807BF11703,HARV_032.mammalGrid.mam,D01,HARV,HARV_032,2016-06-30,2016-06-30,,NEON.DOC.000481vD,,,20210113T175713Z,RELEASE-2021
12dd490a-dc76-402a-b2e8-5349a638df29,0FD567BC19DC4B6DB99B49BE419A3724,HARV_014.mammalGrid.mam,D01,HARV,HARV_014,2016-06-30,2016-06-30,,NEON.DOC.000481vD,,,20210113T175713Z,RELEASE-2021
b401a1a8-4f71-4da1-97d5-1e1a66ac53db,1A938879CC844E8E973E9401C1AFD4B7,HARV_006.mammalGrid.mam,D01,HARV,HARV_006,2016-06-30,2016-06-30,,NEON.DOC.000481vD,,,20210113T175713Z,RELEASE-2021
9de856b1-e4a1-46e9-a036-8f922c12dce9,A97D53B209B646E29DC48BE8B54265A4,HARV_010.mammalGrid.mam,D01,HARV,HARV_010,2016-07-01,2016-07-01,,NEON.DOC.000481vD,,,20210113T175642Z,RELEASE-2021
a272fe15-787f-43a4-bbaf-e2b888adf02f,F0DC3EBA21774A65B89CFA6A62E37C3B,HARV_001.mammalGrid.mam,D01,HARV,HARV_001,2016-07-01,2016-07-01,,NEON.DOC.000481vD,,,20210113T175642Z,RELEASE-2021
21093519-61a2-418a-a28d-e903cc3917b1,B3A6D16C40F64966976425835D210CB3,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2016-08-01,2016-08-01,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
a96b6f56-5150-49b7-8cfe-f136a8efdfa3,7711EB0A595A4A6FB4E788FA3FBEB68A,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2016-08-01,2016-08-01,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
03285db0-7a0a-486e-9c1b-ba95183d37fd,174F65A777834A07A69E2858477D4A99,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2016-08-01,2016-08-01,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
6a5d2145-6648-4df7-8a44-f0cdcf4437c0,E32076AE4336468D9628DE787A14FDA1,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2016-08-02,2016-08-02,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
7f002f22-65ff-4caf-8645-336be4728609,C484C2B0BFF9448FBE628C93131D999A,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2016-08-02,2016-08-02,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
cdacc646-2b20-422b-a608-fc05246270e2,27EC622EC0AB4A14A79518284EBA5B5A,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2016-08-02,2016-08-02,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
c61aef17-91d4-4276-90c7-485895758301,3FF210277AAD473EA129B5AC22AFA1DA,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2016-08-03,2016-08-03,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
ccfcf420-41a1-4937-964d-fb8600e15a6b,1A4D61C4F69F4538A56FFB2B15DEC2D4,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2016-08-03,2016-08-03,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
b5078417-3c11-4a6b-aff7-0a182a74504f,22795EFCE77441158D4E32001A0FEE8D,HARV_032.mammalGrid.mam,D01,HARV,HARV_032,2016-08-04,2016-08-04,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
6ff16ba7-3b35-421e-8fa5-8955d232db91,DA77EEA45E904DA3A4A93E44311DE22C,HARV_014.mammalGrid.mam,D01,HARV,HARV_014,2016-08-04,2016-08-04,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
cf9636b0-41c6-4928-bf6d-7347016ccd5a,89A2F73D6386483591B03D246A057FC8,HARV_006.mammalGrid.mam,D01,HARV,HARV_006,2016-08-04,2016-08-04,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
a05f8391-06da-46d4-96b7-715c63a50c65,E6E18125D15141A88ACE55976A9130BD,HARV_010.mammalGrid.mam,D01,HARV,HARV_010,2016-08-05,2016-08-05,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
a610ee59-00d5-4a39-90fc-c198367423a0,F3789977D85143E9909E15530E35A63B,HARV_001.mammalGrid.mam,D01,HARV,HARV_001,2016-08-05,2016-08-05,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
7f78726f-a8b2-4520-b046-ecddfc605638,5814A09880A94277B7A79109568A3EEE,HARV_021.mammalGrid.mam,D01,HARV,HARV_021,2016-08-29,2016-08-29,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
c4c6e10c-ef5d-4e78-8c51-0d198f72cfe9,C088F2E04DDA4532A469E7E1561C3E00,HARV_023.mammalGrid.mam,D01,HARV,HARV_023,2016-08-29,2016-08-29,,NEON.DOC.000481vD,,,20210113T175839Z,RELEASE-2021
897665ae-7008-4bc1-8f41-6f63e2088e9c,E1DBBB85AF3E40FC97E0461508A70365,HARV_008.mammalGrid.mam,D01,HARV,HARV_008,2016-08-29,2016-08-29,,NEON.DOC.000481vH,,,20210113T175839Z,RELEASE-2021
